;publico;renda;ano_cinematografico;tempo_exibicao2;internacional_nacional_Nacional;genero_Animação;genero_Documentário;genero_Ficção;genero_Não Classificada;genero_Vídeomusical;distribuidoras2_major;distribuidoras2_media;distribuidoras2_menores;log_renda
3289;830;9622.0;2013;30;0;0;0;1;0;0;0;0;1;9.171807422259398
3290;829;11905.51;2016;24;0;0;0;1;0;0;0;0;1;9.38475659714661
3291;828;3201.59;2011;84;1;0;1;0;0;0;0;0;1;8.07140284038631
3292;824;3728.5;2011;126;0;0;0;1;0;0;0;0;1;8.22376128698385
3293;823;12251.0;2017;36;1;0;0;1;0;0;0;0;1;9.41336284529417
3294;817;17281.43;2015;60;0;0;1;0;0;0;0;0;1;9.757387793563701
3295;816;5318.76;2012;36;1;0;1;0;0;0;0;0;1;8.578995472460928
3296;815;5496.0;2014;48;0;0;0;1;0;0;0;0;1;8.611775833902186
3297;815;5909.28;2014;60;1;0;0;1;0;0;0;0;1;8.684279275567414
3298;814;13414.45;2016;30;0;0;1;0;0;0;0;0;1;9.504087763137399
3299;810;9235.02;2017;18;1;0;1;0;0;0;0;0;1;9.13075805830506
3300;809;8280.5;2016;216;1;0;1;0;0;0;0;0;1;9.021658632029546
3301;804;6082.5;2009;6;0;0;1;0;0;0;0;0;1;8.713171074657678
3302;803;5303.0;2012;24;0;0;0;1;0;0;0;0;1;8.57602797713713
3303;801;9303.0;2017;6;0;0;0;1;0;0;1;0;0;9.138092207768558
3304;800;4000.0;2009;6;0;0;0;1;0;0;1;0;0;8.294049640102028
3305;798;9280.78;2017;48;0;0;0;1;0;0;0;0;1;9.135700873972237
3306;798;3958.0;2011;42;1;0;1;0;0;0;0;0;1;8.28349412616251
3307;798;21873.0;2014;6;0;0;0;0;0;1;0;0;1;9.99300827847454
3308;793;6184.5;2010;60;1;0;0;1;0;0;0;0;1;8.729801440815065
3309;793;7523.63;2016;24;0;0;0;1;0;0;0;0;1;8.925804013241514
3310;792;6481.0;2014;24;0;0;0;1;0;0;1;0;0;8.776630098427717
3311;784;11842.49;2017;30;1;0;1;0;0;0;0;0;1;9.379449190381253
3312;778;15619.7;2017;6;0;0;0;0;0;1;0;0;1;9.65628821706327
3313;777;7940.96;2017;48;1;0;0;1;0;0;0;0;1;8.97978945373355
3314;775;3536.5;2009;48;0;0;0;1;0;0;0;0;1;8.170892816476044
3315;775;6272.0;2013;12;1;0;1;0;0;0;1;0;0;8.743850562030243
3316;775;7995.459999999999;2017;24;0;0;0;1;0;0;0;0;1;8.9866291595729
3317;773;4931.0;2009;42;0;0;0;1;0;0;1;0;0;8.503297086224126
3318;772;9434.0;2016;24;0;0;1;0;0;0;0;0;1;9.152075463844207
3319;771;10508.71;2017;36;0;0;0;1;0;0;0;0;1;9.259959716090412
3320;769;10007.06;2013;36;1;0;1;0;0;0;0;0;1;9.21104612287542
3321;767;6889.91;2015;42;1;0;0;1;0;0;0;0;1;8.837813301513101
3322;766;4001.0;2009;18;0;0;0;1;0;0;0;1;0;8.294299608857235
3323;762;10655.79;2015;36;0;0;0;1;0;0;0;0;1;9.273858685378773
3324;760;9609.12;2017;42;1;0;0;1;0;0;0;0;1;9.170467926491517
3325;760;13605.85;2017;18;1;0;0;1;0;0;0;0;1;9.518255126296241
3326;758;4227.0;2011;60;0;0;0;1;0;0;0;0;1;8.34924780056679
3327;757;8389.26;2014;42;0;0;1;0;0;0;0;0;1;9.034707595333003
3328;755;8447.6;2016;12;1;0;0;1;0;0;0;1;0;9.04163765634022
3329;750;5938.5;2013;30;1;0;1;0;0;0;0;0;1;8.689211855214294
3330;747;6899.22;2013;66;1;0;1;0;0;0;0;0;1;8.839163640717194
3331;746;11272.72;2017;42;1;0;0;1;0;0;0;0;1;9.330140926627305
3332;745;5538.02;2014;60;1;0;1;0;0;0;0;0;1;8.619392315136448
3333;744;10030.13;2017;18;0;0;1;0;0;0;0;0;1;9.213348841988637
3334;740;9678.4;2014;18;1;0;0;1;0;0;0;0;1;9.17765187735265
3335;736;2616.0;2009;24;1;0;1;0;0;0;0;0;1;7.86940171257709
3336;735;5221.5;2012;42;1;0;1;0;0;0;0;0;1;8.560539995919603
3337;733;6758.5;2015;6;0;0;0;1;0;0;0;0;1;8.818556250923882
3338;732;6693.5;2009;30;0;0;0;1;0;0;0;0;1;8.808892185225952
3339;730;7064.11;2013;48;1;0;1;0;0;0;0;0;1;8.862782314076485
3340;728;7703.95;2016;36;1;0;1;0;0;0;0;0;1;8.949488463321906
3341;725;19025.0;2017;6;0;0;0;0;0;1;0;0;1;9.853509182729887
3342;722;11879.24;2015;30;1;0;1;0;0;0;0;0;1;9.3825476178063
3343;721;3534.42;2009;36;1;0;0;1;0;0;0;1;0;8.170304491318923
3344;719;10008.88;2015;24;1;0;0;1;0;0;0;0;1;9.211227977937437
3345;718;7975.0;2016;66;0;0;1;0;0;0;0;0;1;8.984066927653044
3346;716;7772.360000000001;2016;24;1;0;1;0;0;0;0;0;1;8.958329129548106
3347;714;9437.45;2017;12;0;0;0;1;0;0;0;0;1;9.152441095530001
3348;713;5949.0;2010;30;0;0;0;1;0;0;0;0;1;8.690978417187905
3349;713;3645.5;2010;72;0;0;0;1;0;0;0;0;1;8.201248809246485
3350;711;3575.0;2009;48;0;0;0;1;0;0;0;0;1;8.181720455128108
3351;709;5850.5;2017;30;1;0;1;0;0;0;0;0;1;8.674282406659012
3352;708;6459.16;2016;18;0;0;0;1;0;0;0;0;1;8.773254557362137
3353;706;3862.0;2009;36;1;0;0;1;0;0;0;0;1;8.258940462988459
3354;706;6439.0;2017;36;1;0;0;1;0;0;0;0;1;8.770128527538184
3355;703;21006.0;2016;6;0;0;0;0;0;1;0;0;1;9.952563390182721
3356;702;4484.0;2009;36;0;0;0;1;0;0;0;1;0;8.40827078419205
3357;699;5998.23;2017;48;1;1;0;0;0;0;0;0;1;8.699219704689133
3358;698;5801.88;2016;12;1;0;1;0;0;0;0;0;1;8.665937281944196
3359;691;7719.0;2012;6;1;0;1;0;0;0;0;0;1;8.951440100949855
3360;688;9235.88;2016;42;0;0;1;0;0;0;0;0;1;9.130851177752476
3361;687;8608.789999999999;2016;48;1;0;1;0;0;0;0;0;1;9.060539053283426
3362;687;3414.0;2009;42;0;0;0;1;0;0;0;0;1;8.135639903354386
3363;686;8476.09;2013;42;1;0;1;0;0;0;0;0;1;9.045004537547957
3364;685;2508.5;2009;72;1;0;0;1;0;0;0;0;1;7.827440243924308
3365;681;6376.5;2016;6;0;0;0;1;0;0;0;0;1;8.760374636466954
3366;681;8576.42;2012;18;1;0;0;1;0;0;0;0;1;9.056771855991999
3367;679;7002.0;2010;36;1;0;1;0;0;0;0;0;1;8.85395110151461
3368;674;4100.0;2014;6;0;0;0;1;0;0;1;0;0;8.318742252692399
3369;674;3871.38;2009;30;0;0;0;1;0;0;0;0;1;8.261366311608315
3370;673;9281.66;2017;48;0;0;0;1;0;0;0;0;1;9.135795689093595
3371;670;4277.55;2012;96;1;0;0;1;0;0;0;0;1;8.36113569476875
3372;664;4409.0;2014;18;0;0;0;1;0;0;1;0;0;8.391403185357937
3373;650;3370.5;2009;24;0;0;0;1;0;0;0;1;0;8.122816380293493
3374;649;4280.0;2009;12;0;0;0;1;0;0;0;1;0;8.361708288575842
3375;648;8114.0;2011;18;1;0;1;0;0;0;0;1;0;9.001346243766392
3376;646;6227.39;2013;30;0;0;1;0;0;0;0;0;1;8.736712583391412
3377;634;2921.5;2011;24;1;0;1;0;0;0;0;0;1;7.979852461994492
3378;634;6574.200000000001;2017;30;1;0;0;1;0;0;0;0;1;8.790908176639403
3379;634;9828.94;2013;24;0;0;1;0;0;0;0;0;1;9.193086374163014
3380;631;5815.14;2013;18;1;0;1;0;0;0;0;0;1;8.66822014032933
3381;629;9412.0;2015;24;0;0;1;0;0;0;0;0;1;9.149740749847252
3382;627;4644.0;2015;36;1;0;0;1;0;0;0;0;1;8.443331342817782
3383;625;5018.4;2009;18;1;0;0;1;0;0;0;0;1;8.520866436782534
3384;624;3596.5;2009;96;1;0;0;1;0;0;0;0;1;8.187716429307411
3385;622;4206.0;2009;48;1;0;0;1;0;0;0;0;1;8.344267356262645
3386;618;7624.21;2015;66;1;0;0;1;0;0;0;0;1;8.939083989550705
3387;613;4882.0;2015;24;1;0;0;1;0;0;0;0;1;8.493310250952906
3388;610;6828.0;2017;12;0;0;0;1;0;0;0;1;0;8.828787083914332
3389;606;7543.39;2015;24;1;0;1;0;0;0;0;0;1;8.928426962083268
3390;604;3853.0;2014;6;0;0;0;1;0;0;1;0;0;8.256607344626158
3391;602;8333.0;2015;24;1;0;1;0;0;0;0;0;1;9.027978814382207
3392;602;3760.03;2017;66;1;0;0;1;0;0;0;0;1;8.232182215075515
3393;594;8672.0;2017;30;1;0;1;0;0;0;0;0;1;9.067854723679428
3394;592;7139.27;2016;48;1;0;1;0;0;0;0;0;1;8.873365809210314
3395;591;3034.0;2009;24;1;0;0;1;0;0;0;0;1;8.017637159908478
3396;587;7139.06;2014;42;1;0;0;1;0;0;0;0;1;8.873336394005593
3397;587;8884.83;2015;12;1;0;1;0;0;0;0;0;1;9.092100607034856
3398;583;5888.15;2017;72;1;0;1;0;0;0;0;0;1;8.680697135627694
3399;580;7052.5;2017;78;1;0;1;0;0;0;0;0;1;8.861137442876151
3400;579;3529.6;2009;42;0;0;0;1;0;0;0;0;1;8.168939829059184
3401;578;8598.65;2016;30;1;0;0;1;0;0;0;0;1;9.059360493175275
3402;576;3780.0;2014;18;0;0;0;1;0;0;1;0;0;8.237479288613633
3403;576;2608.5;2009;60;1;0;0;1;0;0;0;0;1;7.866530622462448
3404;574;5747.0;2012;24;0;0;1;0;0;0;0;0;1;8.656433258507741
3405;572;6816.35;2013;48;0;0;0;1;0;0;0;0;1;8.827079416956057
3406;571;8055.72;2017;30;1;0;0;1;0;0;0;0;1;8.994137677091292
3407;569;5379.03;2017;42;1;0;1;0;0;0;0;0;1;8.590263339502531
3408;568;7833.79;2014;24;1;0;0;1;0;0;0;0;1;8.966201707637227
3409;567;6306.56;2016;12;1;0;0;1;0;0;0;0;1;8.74934564047549
3410;566;6341.44;2017;6;1;0;0;1;0;0;0;0;1;8.754861150978847
3411;566;6352.0;2014;6;0;1;0;0;0;0;1;0;0;8.756525002926972
3412;561;10032.0;2016;6;0;0;0;0;0;1;0;0;1;9.213535262872702
3413;559;3961.0;2014;18;0;0;0;1;0;0;1;0;0;8.284251797621916
3414;558;5223.0;2017;48;0;0;0;1;0;0;0;0;1;8.560827228436299
3415;557;5981.66;2017;42;1;0;1;0;0;0;0;0;1;8.696453400396399
3416;556;4305.0;2009;12;0;0;0;1;0;0;0;0;1;8.367532416861831
3417;553;2504.5;2009;36;0;1;0;0;0;0;0;1;0;7.825844392797672
3418;549;14466.0;2015;12;0;0;0;0;0;1;0;0;1;9.579556347409227
3419;548;5776.0;2012;18;1;0;1;0;0;0;0;0;1;8.661466680572662
3420;547;5401.14;2010;6;1;0;1;0;0;0;0;0;1;8.594365321382663
3421;546;2529.5;2009;12;1;0;1;0;0;0;0;0;1;7.8357769337319905
3422;546;1088.0;2012;6;0;0;1;0;0;0;1;0;0;6.992096427415888
3423;540;5263.18;2013;30;1;0;1;0;0;0;0;0;1;8.568490685794968
3424;539;7358.08;2016;18;0;0;0;1;0;0;0;0;1;8.90355430812532
3425;539;6194.0;2015;6;0;0;0;1;0;0;1;0;0;8.731336360533149
3426;538;6555.009999999999;2014;12;1;0;0;1;0;0;0;1;0;8.787984921749649
3427;538;2163.0;2009;18;0;1;0;0;0;0;0;0;1;7.679251425953058
3428;536;5919.82;2017;36;0;0;0;1;0;0;0;0;1;8.686061322010392
3429;536;5447.5;2015;36;1;0;0;1;0;0;0;0;1;8.602912066818774
3430;534;3207.5;2012;42;0;0;0;1;0;0;0;0;1;8.07324709648979
3431;533;3336.0;2009;54;1;0;0;1;0;0;0;1;0;8.112527763478637
3432;533;8447.55;2016;12;1;0;0;1;0;0;0;0;1;9.041631737481849
3433;532;14744.0;2017;6;0;0;0;0;0;1;0;0;1;9.59859149934966
3434;530;1553.77;2009;48;1;0;0;1;0;0;0;0;1;7.348439514825745
3435;530;5045.1900000000005;2010;36;0;0;1;0;0;0;0;0;1;8.526190593129096
3436;530;8580.1;2017;18;1;0;1;0;0;0;0;0;1;9.057200847425744
3437;529;5389.0;2015;6;0;0;0;1;0;0;1;0;0;8.592115117933497
3438;529;6051.0;2017;30;0;0;0;1;0;0;0;0;1;8.707978826622321
3439;527;3009.0;2013;18;1;0;1;0;0;0;0;0;1;8.009363076630045
3440;527;6479.84;2013;30;1;0;0;1;0;0;0;0;1;8.77645109768346
3441;523;6695.92;2015;30;1;0;0;1;0;0;0;0;1;8.809253664666638
3442;522;9168.55;2015;18;0;0;0;1;0;0;0;0;1;9.123534428429112
3443;521;6707.83;2014;12;1;0;0;1;0;0;0;0;1;8.811030779747783
3444;521;6178.5;2013;18;1;0;1;0;0;0;0;0;1;8.728830802544245
3445;520;3275.0;2014;6;0;0;0;1;0;0;1;0;0;8.094073148069352
3446;518;2367.5;2009;72;1;0;0;1;0;0;0;0;1;7.769589825060233
3447;515;4627.77;2016;36;1;0;1;0;0;0;0;0;1;8.439830389585088
3448;512;924.95;2009;120;1;0;0;1;0;0;0;0;1;6.829739681997398
3449;510;6666.42;2013;18;0;1;0;0;0;0;0;1;0;8.804838263183502
3450;509;7589.0;2015;18;0;0;0;1;0;0;1;0;0;8.934455109403913
3451;505;5949.0;2016;42;1;0;0;1;0;0;0;0;1;8.690978417187905
3452;505;2487.4700000000003;2010;36;0;0;0;1;0;0;0;0;1;7.819021408658514
3453;501;2187.0;2009;48;0;0;0;1;0;0;0;0;1;7.690286020676768
3454;500;4990.0;2015;30;0;0;0;1;0;0;0;0;1;8.515191188745565
3455;499;4028.0;2015;48;1;0;0;1;0;0;0;0;1;8.301025253838453
3456;499;4723.27;2012;48;1;0;1;0;0;0;0;0;1;8.46025663531698
3457;498;5285.7;2017;12;0;0;0;1;0;0;0;1;0;8.572760339864693
3458;497;6528.0;2013;12;1;0;0;1;0;0;1;0;0;8.783855896643942
3459;496;5858.7;2017;24;0;0;0;1;0;0;0;0;1;8.675683014956846
3460;496;4752.93;2013;24;1;0;0;1;0;0;0;0;1;8.466516548965057
3461;492;2633.75;2011;48;1;0;0;1;0;0;0;1;0;7.876163965118399
3462;491;5970.38;2016;54;1;0;0;1;0;0;0;0;1;8.694565855952261
3463;488;6554.129999999999;2017;30;1;0;1;0;0;0;0;0;1;8.78785066427718
3464;481;1443.0;2009;6;1;0;0;1;0;0;0;1;0;7.274479558773871
3465;478;6344.4400000000005;2016;54;1;0;1;0;0;0;0;0;1;8.755334117782242
3466;475;3953.0;2016;54;1;0;0;1;0;0;0;0;1;8.282230063296685
3467;473;2936.0;2016;96;1;0;0;1;0;0;0;0;1;7.984803389734406
3468;472;2933.5;2012;24;1;0;1;0;0;0;0;0;1;7.983951528365915
3469;472;5177.96;2017;54;1;0;0;1;0;0;0;0;1;8.552166435291301
3470;464;7052.22;2014;18;1;0;0;1;0;0;0;0;1;8.861097739854745
3471;461;5858.28;2017;12;1;0;0;1;0;0;0;0;1;8.675611324128633
3472;456;12235.5;2016;6;0;0;1;0;0;0;0;0;1;9.412096841408745
3473;453;3955.71;2010;24;1;0;1;0;0;0;0;0;1;8.282915383685488
3474;451;6700.200000000001;2017;12;0;0;0;1;0;0;0;0;1;8.809892655679802
3475;449;2129.0;2009;12;0;0;0;1;0;0;0;1;0;7.663407664893479
3476;448;1090.0;2009;18;1;0;1;0;0;0;0;0;1;6.993932975223189
3477;448;4755.85;2015;24;0;0;0;1;0;0;0;0;1;8.46713071820481
3478;447;2207.0;2012;30;1;0;1;0;0;0;0;0;1;7.699389406256737
3479;446;3115.5;2009;66;0;0;0;1;0;0;0;1;0;8.044144931984277
3480;444;2162.7200000000003;2013;18;1;0;0;1;0;0;0;0;1;7.679121967735518
3481;442;1340.0;2009;18;1;0;0;1;0;0;0;0;1;7.200424892944957
3482;442;6209.72;2016;36;1;0;1;0;0;0;0;0;1;8.733871085344177
3483;437;4044.56;2011;12;0;0;0;1;0;0;0;1;0;8.30512804730903
3484;435;2504.0;2014;12;0;0;0;1;0;0;1;0;0;7.825644732219989
3485;433;3268.0;2009;12;0;0;0;1;0;0;1;0;0;8.091933455979893
3486;433;4066.0;2010;48;1;0;0;1;0;0;0;1;0;8.310414994188292
3487;432;6123.81;2016;24;1;0;0;1;0;0;0;0;1;8.719939730822729
3488;431;3375.0;2010;30;1;0;1;0;0;0;0;0;1;8.12415060330663
3489;429;1287.0;2009;6;1;0;0;1;0;0;0;1;0;7.160069207596127
3490;428;2122.5;2011;36;1;0;0;1;0;0;0;0;1;7.660349918185503
3491;427;5338.5;2015;12;1;0;0;1;0;0;0;0;1;8.582699993618357
3492;424;5151.0;2012;30;1;0;1;0;0;0;0;0;1;8.546946149565585
3493;424;1479.0;2011;12;1;0;0;1;0;0;0;0;1;7.2991214627108
3494;424;4385.09;2017;30;1;0;1;0;0;0;0;0;1;8.385965429111051
3495;422;2384.71;2009;24;0;0;0;1;0;0;0;0;1;7.776832802637974
3496;408;5512.25;2016;24;1;0;1;0;0;0;0;0;1;8.61472816725277
3497;408;6105.91;2017;30;1;0;1;0;0;0;0;0;1;8.7170124335858
3498;405;4967.0;2017;36;0;0;0;1;0;0;0;0;1;8.51057131510735
3499;405;4770.65;2015;18;0;0;0;1;0;0;0;0;1;8.470237842942515
3500;401;3680.01;2017;12;1;0;0;1;0;0;0;1;0;8.210670748550589
3501;395;6388.4;2015;30;1;0;1;0;0;0;0;0;1;8.762239124782154
3502;392;4791.27;2016;48;1;0;0;1;0;0;0;0;1;8.474550790962077
3503;392;3129.49;2016;30;1;0;1;0;0;0;0;0;1;8.048625330961025
3504;390;4453.7;2017;48;1;0;1;0;0;0;0;0;1;8.401490490362502
3505;390;2776.0;2016;30;1;0;1;0;0;0;0;0;1;7.9287663216266955
3506;390;2828.49;2016;18;1;0;1;0;0;0;0;0;1;7.947498279334146
3507;387;3304.4;2010;30;1;0;1;0;0;0;0;0;1;8.10301019268835
3508;387;2616.82;2017;84;1;0;1;0;0;0;0;0;1;7.869715119117621
3509;385;6253.61;2015;18;1;0;1;0;0;0;0;0;1;8.740914175983773
3510;380;4536.42;2015;60;1;0;0;1;0;0;0;0;1;8.419893433713751
3511;379;3697.49;2010;6;1;0;1;0;0;0;0;0;1;8.21540949005121
3512;374;4324.49;2015;48;0;0;0;1;0;0;0;0;1;8.372049493337835
3513;373;4125.65;2016;42;1;0;0;1;0;0;0;0;1;8.324978862112602
3514;367;1692.0;2017;60;1;0;1;0;0;0;0;0;1;7.433666540166168
3515;366;4156.0;2014;12;1;0;0;1;0;0;0;0;1;8.332308352219117
3516;365;1525.0;2009;6;0;0;0;1;0;0;0;0;1;7.329749689041512
3517;365;1104.0;2013;12;1;0;1;0;0;0;0;0;1;7.00669522683704
3518;364;3359.0;2012;36;1;0;1;0;0;0;0;0;1;8.119398589612294
3519;363;4432.0;2016;36;1;0;1;0;0;0;0;0;1;8.39660622842712
3520;359;3245.5;2015;6;1;0;0;1;0;0;0;0;1;8.085024700473523
3521;359;2345.0;2009;12;0;1;0;0;0;0;0;1;0;7.76004068088038
3522;358;1535.0;2017;36;1;0;0;1;0;0;0;0;1;7.336285660021297
3523;357;10166.5;2016;6;0;0;0;0;0;1;0;0;1;9.226853280350396
3524;356;2479.33;2016;30;1;0;1;0;0;0;0;0;1;7.81574364136857
3525;356;2962.35;2017;24;1;0;1;0;0;0;0;0;1;7.993738151250105
3526;355;3313.5;2014;36;0;0;0;1;0;0;0;0;1;8.105760311528282
3527;353;1788.5;2017;42;1;0;0;1;0;0;0;0;1;7.4891325586990725
3528;351;2752.35;2014;30;1;0;0;1;0;0;0;0;1;7.920210371199072
3529;347;4070.47;2017;6;1;0;1;0;0;0;0;0;1;8.31151375088492
3530;344;3242.05;2012;48;1;0;0;1;0;0;0;0;1;8.08396112475535
3531;342;2854.0;2011;24;1;0;0;1;0;0;0;0;1;7.956476798036782
3532;342;4265.39;2017;24;1;0;0;1;0;0;0;0;1;8.358288897714736
3533;341;2603.0;2009;24;1;0;1;0;0;0;0;0;1;7.864419904994565
3534;339;3547.1;2016;42;1;0;0;1;0;0;0;0;1;8.17388564721523
3535;338;2018.0;2016;72;1;0;1;0;0;0;0;0;1;7.609862200913554
3536;334;2105.0;2010;18;0;0;0;1;0;0;0;0;1;7.652070746116482
3537;331;3624.87;2017;12;0;0;0;1;0;0;0;1;0;8.19557370457675
3538;329;3922.0;2016;12;0;0;0;1;0;0;0;0;1;8.274357006756292
3539;328;3559.04;2016;42;0;0;0;1;0;0;0;0;1;8.177246124559144
3540;325;3178.0;2013;6;1;0;1;0;0;0;0;0;1;8.064007347096661
3541;322;1562.5;2011;42;0;0;0;1;0;0;0;1;0;7.354042381610556
3542;322;1692.0;2012;18;1;0;1;0;0;0;0;0;1;7.433666540166168
3543;321;1488.5;2012;54;1;0;0;1;0;0;0;0;1;7.305524180455831
3544;319;3761.76;2017;24;1;0;1;0;0;0;0;0;1;8.232642211972664
3545;318;4948.16;2015;6;1;0;1;0;0;0;0;0;1;8.506771069287066
3546;316;3613.6;2014;60;1;0;0;1;0;0;0;0;1;8.192459784340395
3547;314;1833.0;2017;36;1;0;1;0;0;0;0;0;1;7.513709247839705
3548;312;3913.0;2016;42;1;0;0;1;0;0;0;0;1;8.272059622210412
3549;310;1363.0;2009;18;0;0;0;1;0;0;0;0;1;7.217443431696533
3550;307;3422.0;2013;18;1;0;0;1;0;0;0;0;1;8.137980454452139
3551;307;3771.0;2015;54;1;0;0;1;0;0;0;0;1;8.235095497258357
3552;306;3458.0;2017;36;1;0;1;0;0;0;0;0;1;8.148445666243235
3553;305;2656.0;2010;18;0;0;1;0;0;0;0;1;0;7.884576510596324
3554;301;3051.73;2015;66;1;0;0;1;0;0;0;0;1;8.023463921911656
3555;301;3516.04;2014;30;1;0;0;1;0;0;0;0;1;8.165090635304633
3556;299;2428.0;2009;12;0;0;0;1;0;0;0;0;1;7.794823152179389
3557;296;4489.4800000000005;2017;12;1;0;1;0;0;0;0;1;0;8.409492161111872
3558;294;2804.0;2015;42;1;0;0;1;0;0;0;0;1;7.938802248154481
3559;293;1203.0;2010;18;0;0;0;1;0;0;0;0;1;7.0925737159746784
3560;292;3100.0;2014;12;0;0;0;1;0;0;0;0;1;8.039157390473237
3561;291;1787.0;2010;42;0;0;0;1;0;0;1;0;0;7.488293515159428
3562;291;3233.0;2014;30;1;0;1;0;0;0;0;0;1;8.081165777725433
3563;290;3522.0;2017;42;0;0;0;1;0;0;0;0;1;8.166784289056151
3564;290;1417.5;2017;24;1;0;1;0;0;0;0;0;1;7.256650035601907
3565;288;1893.0;2009;18;0;0;0;1;0;0;0;1;0;7.545918151209323
3566;286;1508.5;2009;24;0;0;0;1;0;0;0;1;0;7.3188710585991155
3567;286;3240.86;2017;18;1;0;1;0;0;0;0;0;1;8.083594005664274
3568;283;2015.0;2012;12;1;0;0;1;0;0;0;0;1;7.608374474380783
3569;283;1830.0;2017;66;1;0;1;0;0;0;0;0;1;7.512071245835466
3570;283;2745.08;2015;36;1;0;0;1;0;0;0;0;1;7.917565497416952
3571;283;3834.0;2017;6;0;0;0;1;0;0;0;1;0;8.251663923605589
3572;282;856.0;2010;6;1;0;0;1;0;0;0;1;0;6.752270376141742
3573;280;1476.0;2011;24;1;0;1;0;0;0;0;0;1;7.297091005160418
3574;280;2020.5;2011;12;0;0;0;1;0;0;0;0;1;7.611100284518528
3575;278;6474.0;2014;6;0;0;0;0;0;1;0;0;1;8.775549434486189
3576;278;2929.5;2017;24;0;0;0;1;0;0;0;0;1;7.9825870389848435
3577;276;3117.42;2017;6;1;0;0;1;0;0;0;0;1;8.044761015637116
3578;275;1675.0;2011;18;0;0;0;1;0;0;0;0;1;7.423568444259167
3579;275;3939.78;2017;30;1;0;1;0;0;0;0;0;1;8.278880163169553
3580;273;1441.0;2009;18;1;0;0;1;0;0;0;1;0;7.273092595999522
3581;273;3914.0;2015;12;1;0;1;0;0;0;0;0;1;8.272315147956022
3582;271;811.5;2009;24;1;0;0;1;0;0;0;0;1;6.698884386954646
3583;270;2364.0;2014;18;0;0;0;1;0;0;0;0;1;7.768110378525988
3584;269;1545.0;2015;48;1;0;1;0;0;0;0;0;1;7.3427791893318455
3585;269;1439.6;2009;30;0;0;0;1;0;0;0;0;1;7.272120576204876
3586;268;2910.0;2010;6;0;0;1;0;0;0;0;0;1;7.975908360165538
3587;267;1907.0;2011;36;1;0;0;1;0;0;0;0;1;7.553286605600419
3588;265;1281.0;2009;24;1;0;1;0;0;0;0;0;1;7.155396301896734
3589;262;3791.63;2017;12;0;0;0;1;0;0;0;0;1;8.240551284774613
3590;262;1241.0;2009;36;1;0;0;1;0;0;1;0;0;7.123672785204607
3591;260;1158.0;2009;24;0;0;0;1;0;0;0;0;1;7.05444965813294
3592;259;1605.0;2009;18;0;0;0;1;0;0;0;0;1;7.380879035564116
3593;257;1987.0;2009;24;0;0;1;0;0;0;0;1;0;7.594381242551817
3594;257;571.0;2011;6;0;0;0;1;0;0;0;0;1;6.3473892096560105
3595;255;948.0;2009;24;1;0;1;0;0;0;0;0;1;6.854354502255021
3596;251;1745.05;2011;18;1;0;1;0;0;0;0;0;1;7.464538487521159
3597;249;481.5;2009;30;1;0;0;1;0;0;0;1;0;6.17690623123818
3598;248;3591.06;2013;18;1;0;1;0;0;0;0;0;1;8.186202702524259
3599;248;1560.0;2009;12;1;0;0;1;0;0;0;0;1;7.352441100243583
3600;247;2635.08;2016;12;1;0;1;0;0;0;0;0;1;7.8766688210459
3601;243;3301.0;2015;18;1;0;1;0;0;0;0;0;1;8.101980731853192
3602;241;1951.0;2016;42;1;0;1;0;0;0;0;0;1;7.576097340623111
3603;241;1855.0;2009;12;0;0;0;1;0;0;0;1;0;7.5256399750415355
3604;241;2042.63;2016;18;1;0;1;0;0;0;0;0;1;7.621993472199563
3605;241;2946.55;2015;24;1;0;1;0;0;0;0;0;1;7.988390273419585
3606;240;3155.83;2016;18;1;0;1;0;0;0;0;0;1;8.057006814862234
3607;239;1551.0;2012;24;0;0;1;0;0;0;0;0;1;7.346655163176539
3608;239;767.26;2009;30;1;0;1;0;0;0;0;0;1;6.64282572697633
3609;238;2160.0;2016;12;1;0;1;0;0;0;0;0;1;7.67786350067821
3610;237;1435.0;2011;12;0;0;1;0;0;0;0;0;1;7.268920128193722
3611;237;1440.5;2012;30;1;0;1;0;0;0;0;0;1;7.272745554524583
3612;236;2168.5;2012;42;1;0;1;0;0;0;0;0;1;7.681790963275421
3613;236;6989.0;2015;6;0;0;0;0;0;1;0;0;1;8.85209276347713
3614;236;3779.59;2017;18;1;0;1;0;0;0;0;0;1;8.237370817122349
3615;235;2120.0;2017;6;1;0;0;1;0;0;0;0;1;7.659171367666058
3616;234;3710.42;2016;12;1;0;0;1;0;0;0;1;0;8.21890035674116
3617;233;1493.53;2012;24;1;0;1;0;0;0;0;0;1;7.308897724498279
3618;233;1605.75;2012;18;1;0;1;0;0;0;0;0;1;7.381346216137902
3619;232;1064.0;2009;24;0;0;0;1;0;0;0;0;1;6.96979066990159
3620;232;1725.0;2011;18;1;0;0;1;0;0;0;0;1;7.45298232946546
3621;229;4080.0;2016;6;0;0;0;1;0;0;0;0;1;8.313852267398207
3622;229;1108.0;2010;18;0;0;1;0;0;0;0;0;1;7.010311867307229
3623;229;2739.0;2015;36;1;0;1;0;0;0;0;0;1;7.915348169263078
3624;228;2312.18;2015;48;1;0;1;0;0;0;0;0;1;7.745946081433031
3625;225;1524.0;2009;12;0;0;0;1;0;0;1;0;0;7.329093736246592
